hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
RTN4,14085,negative regulation of cell growth,GO:0030308,biological process,28,15,5.662e-02,5.648e-02,3.062e-02,7.658e-01,1.306e-02,5.423e-02,5.911e-02,5.220e-02,6.111e-02,2.498e-02,3.754e-02
RTN4,14085,endoplasmic reticulum tubular network formation,GO:0071787,biological process,28,4,5.746e-02,5.905e-02,3.370e-02,7.514e-01,1.609e-02,4.907e-02,6.728e-02,5.534e-02,6.300e-02,2.597e-02,4.374e-02
RTN4,14085,negative regulation of axon extension,GO:0030517,biological process,28,7,5.817e-02,5.934e-02,3.517e-02,7.446e-01,1.136e-02,5.194e-02,6.514e-02,5.623e-02,6.262e-02,2.929e-02,4.224e-02
RTN4,14085,negative regulation of amyloid-beta formation,GO:1902430,biological process,28,6,5.892e-02,5.910e-02,3.428e-02,7.487e-01,1.549e-02,5.329e-02,6.514e-02,5.828e-02,5.992e-02,2.673e-02,4.396e-02
RTN4,14085,cadherin binding,GO:0045296,molecular function,28,5,6.048e-02,6.410e-02,3.179e-02,7.626e-01,4.052e-02,4.514e-02,8.102e-02,5.128e-02,8.011e-02,1.670e-02,6.050e-02
RTN4,14085,protein stabilization,GO:0050821,biological process,28,3,6.211e-02,6.378e-02,3.096e-02,7.674e-01,4.940e-02,4.983e-02,7.743e-02,5.264e-02,7.728e-02,1.435e-02,6.682e-02
RTN4,14085,endoplasmic reticulum tubular network,GO:0071782,cellular component,28,3,6.555e-02,6.031e-02,3.013e-02,7.642e-01,6.092e-02,5.453e-02,7.880e-02,5.140e-02,7.077e-02,1.059e-02,8.567e-02
RTN4,14085,nuclear envelope,GO:0005635,cellular component,28,2,6.780e-02,6.549e-02,4.020e-02,7.277e-01,4.156e-02,5.656e-02,8.126e-02,5.164e-02,8.305e-02,2.091e-02,7.726e-02
RTN4,14085,endoplasmic reticulum,GO:0005783,cellular component,28,13,7.093e-02,6.937e-02,5.038e-02,6.919e-01,2.527e-02,5.317e-02,9.461e-02,5.224e-02,9.212e-02,3.330e-02,7.622e-02
RTN4,14085,positive regulation of protein localization to endoplasmic reticulum,GO:1905552,biological process,28,3,8.027e-02,7.749e-02,6.175e-02,6.628e-01,8.720e-03,7.168e-02,8.989e-02,6.898e-02,8.705e-02,5.355e-02,7.120e-02
RTN4,14085,positive regulation of ERBB3 signaling pathway,GO:1905580,biological process,28,3,9.137e-02,8.440e-02,7.431e-02,6.349e-01,1.073e-02,7.946e-02,1.051e-01,6.942e-02,1.026e-01,6.263e-02,8.817e-02
RTN4,14085,positive regulation of protein kinase B signaling,GO:0051897,biological process,28,3,1.001e-01,8.910e-02,8.364e-02,6.165e-01,1.274e-02,8.498e-02,1.180e-01,6.942e-02,1.143e-01,6.874e-02,1.018e-01
RTN4,14085,RNA binding,GO:0003723,molecular function,28,45,1.042e-01,9.046e-02,8.801e-02,6.083e-01,1.583e-02,8.519e-02,1.275e-01,6.920e-02,1.182e-01,6.917e-02,1.120e-01
RTN4,14085,protein binding,GO:0005515,molecular function,28,180,1.100e-01,9.629e-02,9.341e-02,5.975e-01,2.797e-02,7.786e-02,1.554e-01,6.677e-02,1.389e-01,6.140e-02,1.421e-01
RTN3,10469,endoplasmic reticulum tubular network organization,GO:0071786,biological process,10,6,5.370e-02,1.940e-02,3.091e-03,9.517e-01,9.789e-03,5.015e-02,5.751e-02,6.749e-03,5.579e-02,9.573e-04,9.981e-03
RTN3,10469,endoplasmic reticulum membrane,GO:0005789,cellular component,10,6,5.370e-02,4.286e-02,1.536e-02,8.745e-01,9.249e-03,5.015e-02,5.751e-02,3.111e-02,5.906e-02,1.276e-02,1.849e-02
RTN3,10469,endoplasmic reticulum tubular network formation,GO:0071787,biological process,10,4,5.421e-02,4.309e-02,2.399e-02,8.040e-01,7.940e-03,4.972e-02,5.911e-02,3.099e-02,5.990e-02,2.139e-02,2.691e-02
RTN3,10469,Golgi apparatus,GO:0005794,cellular component,10,6,5.669e-02,4.325e-02,2.893e-02,7.756e-01,2.663e-02,4.766e-02,6.742e-02,3.091e-02,6.051e-02,1.897e-02,4.411e-02
RTN3,10469,negative regulation of amyloid-beta formation,GO:1902430,biological process,10,6,5.884e-02,4.568e-02,3.362e-02,7.518e-01,1.804e-02,5.296e-02,6.538e-02,3.228e-02,6.465e-02,2.516e-02,4.492e-02
RTN3,10469,endoplasmic reticulum,GO:0005783,cellular component,10,13,5.959e-02,4.421e-02,3.566e-02,7.430e-01,2.119e-02,4.938e-02,7.192e-02,3.154e-02,6.195e-02,2.522e-02,5.041e-02
RTN3,10469,protein binding,GO:0005515,molecular function,10,180,8.501e-02,6.709e-02,6.709e-02,6.498e-01,2.286e-02,6.431e-02,1.124e-01,4.694e-02,9.588e-02,4.694e-02,9.588e-02
RTN1,10467,Golgi membrane,GO:0000139,cellular component,6,4,5.370e-02,3.276e-02,8.190e-03,9.196e-01,1.265e-02,5.015e-02,5.751e-02,1.723e-02,6.229e-02,4.307e-03,1.557e-02
RTN1,10467,endoplasmic reticulum,GO:0005783,cellular component,6,13,5.636e-02,5.146e-02,3.126e-02,7.624e-01,1.319e-02,5.090e-02,6.242e-02,3.856e-02,6.868e-02,2.545e-02,3.840e-02
RTN1,10467,negative regulation of amyloid-beta formation,GO:1902430,biological process,6,6,6.230e-02,5.251e-02,3.939e-02,7.285e-01,1.948e-02,5.385e-02,7.208e-02,3.814e-02,7.231e-02,2.860e-02,5.423e-02
RTN1,10467,protein binding,GO:0005515,molecular function,6,180,1.013e-01,8.508e-02,8.508e-02,6.137e-01,1.669e-02,8.164e-02,1.256e-01,6.631e-02,1.092e-01,6.631e-02,1.092e-01
TNNI2,11946,cardiac muscle contraction,GO:0060048,biological process,23,9,5.370e-02,4.168e-02,1.725e-02,8.572e-01,1.569e-02,5.015e-02,5.751e-02,3.675e-02,4.726e-02,1.349e-02,2.206e-02
TNNI2,11946,troponin complex,GO:0005861,cellular component,23,6,5.370e-02,4.168e-02,1.866e-02,8.468e-01,9.926e-03,5.015e-02,5.751e-02,3.675e-02,4.726e-02,1.624e-02,2.144e-02
TNNI2,11946,actin binding,GO:0003779,molecular function,23,8,5.370e-02,4.168e-02,1.924e-02,8.408e-01,1.898e-02,5.015e-02,5.751e-02,3.675e-02,4.726e-02,1.463e-02,2.531e-02
TNNI2,11946,muscle contraction,GO:0006936,biological process,23,17,5.417e-02,4.168e-02,2.137e-02,8.242e-01,2.187e-02,5.075e-02,5.782e-02,3.675e-02,4.726e-02,1.557e-02,2.932e-02
TNNI2,11946,troponin T binding,GO:0031014,molecular function,23,3,5.507e-02,4.168e-02,2.619e-02,7.897e-01,1.024e-02,4.987e-02,6.083e-02,3.675e-02,4.726e-02,2.246e-02,3.054e-02
TNNI2,11946,skeletal muscle contraction,GO:0003009,biological process,23,9,5.524e-02,4.168e-02,2.920e-02,7.729e-01,8.091e-03,5.009e-02,6.093e-02,3.675e-02,4.726e-02,2.578e-02,3.308e-02
TNNI2,11946,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,23,25,5.918e-02,4.268e-02,3.610e-02,7.413e-01,1.660e-02,5.040e-02,6.949e-02,3.692e-02,4.934e-02,2.755e-02,4.730e-02
TNNI2,11946,nucleus,GO:0005634,cellular component,23,31,6.282e-02,4.658e-02,4.019e-02,7.250e-01,1.073e-02,6.075e-02,6.495e-02,4.310e-02,5.035e-02,3.364e-02,4.803e-02
TNNI2,11946,protein binding,GO:0005515,molecular function,23,180,7.173e-02,5.288e-02,5.084e-02,6.908e-01,1.960e-02,5.963e-02,8.628e-02,4.032e-02,6.935e-02,3.674e-02,7.034e-02
TNNI1,11945,cardiac muscle contraction,GO:0060048,biological process,19,9,5.370e-02,3.189e-02,1.020e-02,9.087e-01,1.174e-02,5.015e-02,5.751e-02,2.961e-02,3.434e-02,6.618e-03,1.573e-02
TNNI1,11945,muscle contraction,GO:0006936,biological process,19,17,5.370e-02,3.189e-02,1.855e-02,8.443e-01,2.242e-02,5.015e-02,5.751e-02,2.961e-02,3.434e-02,1.303e-02,2.640e-02
TNNI1,11945,troponin complex,GO:0005861,cellular component,19,6,5.370e-02,3.206e-02,1.744e-02,8.531e-01,2.344e-02,5.015e-02,5.751e-02,2.996e-02,3.431e-02,1.196e-02,2.544e-02
TNNI1,11945,skeletal muscle contraction,GO:0003009,biological process,19,9,5.491e-02,3.369e-02,2.448e-02,8.014e-01,2.016e-02,4.964e-02,6.074e-02,3.029e-02,3.747e-02,1.831e-02,3.274e-02
TNNI1,11945,protein binding,GO:0005515,molecular function,19,180,7.031e-02,5.013e-02,5.013e-02,6.931e-01,1.214e-02,6.242e-02,7.920e-02,4.102e-02,6.128e-02,4.102e-02,6.128e-02
TNNI3,11947,actin filament binding,GO:0051015,molecular function,32,11,5.370e-02,4.075e-02,7.410e-03,9.247e-01,1.231e-02,5.015e-02,5.751e-02,2.898e-02,5.731e-02,3.986e-03,1.378e-02
TNNI3,11947,calcium-dependent protein binding,GO:0048306,molecular function,32,3,5.370e-02,4.075e-02,9.746e-03,9.144e-01,5.238e-03,5.015e-02,5.751e-02,2.898e-02,5.731e-02,7.841e-03,1.211e-02
TNNI3,11947,cardiac muscle contraction,GO:0060048,biological process,32,9,5.370e-02,4.075e-02,1.152e-02,8.982e-01,1.468e-02,5.015e-02,5.751e-02,2.898e-02,5.731e-02,7.253e-03,1.829e-02
TNNI3,11947,actin binding,GO:0003779,molecular function,32,8,5.370e-02,4.075e-02,1.350e-02,8.845e-01,1.594e-02,5.015e-02,5.751e-02,2.898e-02,5.731e-02,9.303e-03,1.959e-02
TNNI3,11947,cardiac Troponin complex,GO:1990584,cellular component,32,3,5.370e-02,4.075e-02,1.374e-02,8.839e-01,1.573e-02,5.015e-02,5.751e-02,2.898e-02,5.731e-02,1.004e-02,1.879e-02
TNNI3,11947,ventricular cardiac muscle tissue morphogenesis,GO:0055010,biological process,32,11,5.370e-02,4.075e-02,1.347e-02,8.788e-01,2.250e-02,5.015e-02,5.751e-02,2.898e-02,5.731e-02,7.781e-03,2.332e-02
TNNI3,11947,troponin complex,GO:0005861,cellular component,32,6,5.370e-02,4.131e-02,2.039e-02,8.285e-01,2.440e-02,5.015e-02,5.751e-02,2.899e-02,5.886e-02,1.392e-02,2.988e-02
TNNI3,11947,muscle contraction,GO:0006936,biological process,32,17,5.414e-02,4.131e-02,2.094e-02,8.267e-01,2.342e-02,5.071e-02,5.779e-02,2.899e-02,5.886e-02,1.484e-02,2.955e-02
TNNI3,11947,cardiac myofibril,GO:0097512,cellular component,32,3,5.531e-02,4.342e-02,2.922e-02,7.728e-01,1.059e-02,4.989e-02,6.132e-02,2.881e-02,6.543e-02,2.477e-02,3.448e-02
TNNI3,11947,troponin C binding,GO:0030172,molecular function,32,3,5.546e-02,4.342e-02,2.707e-02,7.857e-01,2.234e-02,4.866e-02,6.320e-02,2.881e-02,6.543e-02,1.918e-02,3.821e-02
TNNI3,11947,troponin T binding,GO:0031014,molecular function,32,3,5.564e-02,4.342e-02,2.812e-02,7.793e-01,2.116e-02,4.851e-02,6.381e-02,2.881e-02,6.543e-02,2.019e-02,3.916e-02
TNNI3,11947,skeletal muscle contraction,GO:0003009,biological process,32,9,5.645e-02,4.352e-02,2.882e-02,7.766e-01,2.595e-02,5.072e-02,6.283e-02,2.883e-02,6.569e-02,1.948e-02,4.263e-02
TNNI3,11947,protein kinase binding,GO:0019901,molecular function,32,16,5.653e-02,4.352e-02,2.988e-02,7.694e-01,1.434e-02,5.118e-02,6.244e-02,2.883e-02,6.569e-02,2.391e-02,3.734e-02
TNNI3,11947,regulation of cardiac muscle contraction by calcium ion signaling,GO:0010882,biological process,32,4,6.204e-02,4.884e-02,3.591e-02,7.434e-01,3.865e-02,4.588e-02,8.388e-02,2.724e-02,8.757e-02,1.941e-02,6.644e-02
TNNI3,11947,heart contraction,GO:0060047,biological process,32,2,6.599e-02,5.181e-02,4.003e-02,7.278e-01,3.986e-02,5.110e-02,8.521e-02,2.902e-02,9.252e-02,2.131e-02,7.519e-02
TNNI3,11947,negative regulation of ATPase activity,GO:0032780,biological process,32,12,7.195e-02,5.755e-02,4.709e-02,7.031e-01,4.407e-02,4.954e-02,1.045e-01,2.847e-02,1.164e-01,2.320e-02,9.558e-02
TNNI3,11947,calcium channel inhibitor activity,GO:0019855,molecular function,32,3,1.010e-01,9.088e-02,8.447e-02,6.142e-01,2.099e-02,7.847e-02,1.300e-01,6.486e-02,1.273e-01,6.105e-02,1.169e-01
TNNI3,11947,protein binding,GO:0005515,molecular function,32,180,1.107e-01,1.000e-01,9.525e-02,5.954e-01,1.928e-02,8.661e-02,1.415e-01,7.209e-02,1.388e-01,7.157e-02,1.268e-01
TNNI3,11947,protein domain specific binding,GO:0019904,molecular function,32,77,1.266e-01,1.005e-01,8.226e-02,6.075e-01,1.122e-01,4.918e-02,3.259e-01,2.801e-02,3.605e-01,1.568e-02,4.316e-01
RPL32,10336,cytosolic large ribosomal subunit,GO:0022625,cellular component,11,5,3.802e-02,7.835e-04,2.467e-04,9.801e-01,7.402e-03,1.842e-02,7.847e-02,8.484e-05,7.235e-03,1.526e-05,3.988e-03
RPL32,10336,cytoplasmic translation,GO:0002181,biological process,11,3,5.370e-02,1.787e-03,8.144e-04,9.759e-01,3.154e-03,5.015e-02,5.751e-02,8.610e-04,3.711e-03,3.954e-04,1.677e-03
RPL32,10336,polysomal ribosome,GO:0042788,cellular component,11,3,5.370e-02,2.060e-03,1.080e-03,9.736e-01,2.054e-03,5.015e-02,5.751e-02,1.188e-03,3.570e-03,7.742e-04,1.508e-03
RPL32,10336,membrane,GO:0016020,cellular component,11,35,5.370e-02,1.787e-02,1.555e-02,8.751e-01,4.436e-03,5.015e-02,5.751e-02,1.558e-02,2.050e-02,1.438e-02,1.682e-02
RPL32,10336,RNA binding,GO:0003723,molecular function,11,45,5.370e-02,1.791e-02,1.791e-02,8.527e-01,9.238e-03,5.015e-02,5.751e-02,1.558e-02,2.058e-02,1.558e-02,2.058e-02
RPL30,10333,polysomal ribosome,GO:0042788,cellular component,19,3,4.512e-02,6.605e-03,8.393e-04,9.680e-01,9.976e-03,3.427e-02,5.940e-02,9.047e-04,4.823e-02,6.630e-05,1.062e-02
RPL30,10333,cytoplasmic translation,GO:0002181,biological process,19,3,5.370e-02,1.473e-02,2.262e-03,9.614e-01,4.552e-03,5.015e-02,5.751e-02,8.747e-03,2.482e-02,1.271e-03,4.028e-03
RPL30,10333,cytosolic large ribosomal subunit,GO:0022625,cellular component,19,5,5.370e-02,1.932e-02,4.393e-03,9.441e-01,8.914e-03,5.015e-02,5.751e-02,1.318e-02,2.831e-02,1.882e-03,1.025e-02
RPL30,10333,postsynaptic density,GO:0014069,cellular component,19,3,5.370e-02,1.932e-02,5.949e-03,9.374e-01,4.412e-03,5.015e-02,5.751e-02,1.318e-02,2.831e-02,4.460e-03,7.937e-03
RPL30,10333,killing of cells of other organism,GO:0031640,biological process,19,5,5.370e-02,2.075e-02,9.476e-03,9.017e-01,2.281e-02,5.015e-02,5.751e-02,1.317e-02,3.270e-02,3.863e-03,2.324e-02
RPL30,10333,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844,biological process,19,2,5.370e-02,2.466e-02,1.330e-02,8.878e-01,1.257e-02,5.015e-02,5.751e-02,2.160e-02,2.815e-02,9.465e-03,1.869e-02
RPL30,10333,membrane,GO:0016020,cellular component,19,35,5.370e-02,2.485e-02,1.464e-02,8.821e-01,3.510e-03,5.015e-02,5.751e-02,2.205e-02,2.801e-02,1.359e-02,1.577e-02
RPL30,10333,focal adhesion,GO:0005925,cellular component,19,9,5.370e-02,2.485e-02,1.455e-02,8.819e-01,6.185e-03,5.015e-02,5.751e-02,2.205e-02,2.801e-02,1.283e-02,1.649e-02
RPL30,10333,defense response to Gram-negative bacterium,GO:0050829,biological process,19,2,5.370e-02,2.485e-02,1.509e-02,8.788e-01,2.726e-03,5.015e-02,5.751e-02,2.205e-02,2.801e-02,1.431e-02,1.592e-02
RPL30,10333,extracellular exosome,GO:0070062,cellular component,19,24,5.370e-02,2.542e-02,1.874e-02,8.461e-01,7.670e-03,5.015e-02,5.751e-02,2.205e-02,2.931e-02,1.683e-02,2.087e-02
RPL30,10333,structural constituent of ribosome,GO:0003735,molecular function,19,6,5.465e-02,2.679e-02,2.115e-02,8.255e-01,2.015e-02,4.935e-02,6.052e-02,2.189e-02,3.277e-02,1.585e-02,2.821e-02
RPL30,10333,RNA binding,GO:0003723,molecular function,19,45,5.501e-02,3.000e-02,2.711e-02,7.839e-01,3.658e-03,4.988e-02,6.067e-02,2.737e-02,3.288e-02,2.569e-02,2.860e-02
RPL30,10333,nucleus,GO:0005634,cellular component,19,31,5.519e-02,3.126e-02,2.827e-02,7.782e-01,1.634e-02,4.889e-02,6.230e-02,2.494e-02,3.919e-02,2.191e-02,3.647e-02
RPL30,10333,protein binding,GO:0005515,molecular function,19,180,6.022e-02,3.762e-02,3.762e-02,7.351e-01,1.676e-02,5.088e-02,7.128e-02,2.860e-02,4.947e-02,2.860e-02,4.947e-02
RPS17,10397,erythrocyte homeostasis,GO:0034101,biological process,13,2,5.370e-02,1.156e-02,2.227e-03,9.557e-01,1.148e-02,5.015e-02,5.751e-02,3.258e-03,4.102e-02,4.080e-04,1.216e-02
RPS17,10397,cytosolic small ribosomal subunit,GO:0022627,cellular component,13,4,5.370e-02,2.234e-02,8.483e-03,9.216e-01,7.106e-03,5.015e-02,5.751e-02,2.109e-02,2.366e-02,5.878e-03,1.224e-02
RPS17,10397,ribosomal small subunit biogenesis,GO:0042274,biological process,13,2,5.370e-02,2.234e-02,1.048e-02,9.091e-01,7.806e-03,5.015e-02,5.751e-02,2.109e-02,2.366e-02,7.992e-03,1.373e-02
RPS17,10397,rRNA processing,GO:0006364,biological process,13,14,5.370e-02,2.234e-02,1.307e-02,8.933e-01,4.783e-03,5.015e-02,5.751e-02,2.109e-02,2.366e-02,1.146e-02,1.490e-02
RPS17,10397,focal adhesion,GO:0005925,cellular component,13,9,5.370e-02,2.234e-02,1.760e-02,8.562e-01,7.621e-03,5.015e-02,5.751e-02,2.109e-02,2.366e-02,1.580e-02,1.962e-02
RPS17,10397,membrane,GO:0016020,cellular component,13,35,5.370e-02,2.234e-02,1.772e-02,8.547e-01,8.788e-03,5.015e-02,5.751e-02,2.109e-02,2.366e-02,1.550e-02,2.026e-02
RPS17,10397,structural constituent of ribosome,GO:0003735,molecular function,13,6,5.425e-02,2.340e-02,1.845e-02,8.414e-01,2.701e-02,4.969e-02,5.923e-02,2.060e-02,2.657e-02,1.162e-02,2.930e-02
RPS17,10397,RNA binding,GO:0003723,molecular function,13,45,5.513e-02,2.654e-02,2.637e-02,7.895e-01,1.767e-02,5.089e-02,5.972e-02,2.035e-02,3.462e-02,2.021e-02,3.442e-02
TMOD1,11871,actin filament,GO:0005884,cellular component,28,9,5.370e-02,2.697e-02,1.052e-02,9.059e-01,1.202e-02,5.015e-02,5.751e-02,2.516e-02,2.891e-02,6.514e-03,1.698e-02
TMOD1,11871,sarcomere,GO:0030017,cellular component,28,2,5.370e-02,2.697e-02,1.499e-02,8.751e-01,1.463e-02,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.136e-02,1.978e-02
TMOD1,11871,actin filament organization,GO:0007015,biological process,28,18,5.370e-02,2.697e-02,1.480e-02,8.742e-01,1.855e-02,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.032e-02,2.123e-02
TMOD1,11871,actin binding,GO:0003779,molecular function,28,8,5.370e-02,2.697e-02,1.545e-02,8.727e-01,1.246e-02,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.219e-02,1.957e-02
TMOD1,11871,striated muscle thin filament,GO:0005865,cellular component,28,3,5.370e-02,2.697e-02,1.683e-02,8.607e-01,1.271e-02,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.357e-02,2.087e-02
TMOD1,11871,tropomyosin binding,GO:0005523,molecular function,28,3,5.370e-02,2.697e-02,1.886e-02,8.451e-01,8.121e-03,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.680e-02,2.117e-02
TMOD1,11871,muscle contraction,GO:0006936,biological process,28,17,5.370e-02,2.697e-02,2.012e-02,8.338e-01,7.607e-03,5.015e-02,5.751e-02,2.516e-02,2.891e-02,1.811e-02,2.235e-02
TMOD1,11871,myofibril,GO:0030016,cellular component,28,7,5.374e-02,2.697e-02,1.807e-02,8.430e-01,2.547e-02,5.012e-02,5.761e-02,2.516e-02,2.891e-02,1.144e-02,2.854e-02
TMOD1,11871,myofibril assembly,GO:0030239,biological process,28,7,5.424e-02,2.993e-02,2.154e-02,8.236e-01,2.554e-02,5.082e-02,5.789e-02,2.334e-02,3.839e-02,1.482e-02,3.129e-02
TMOD1,11871,cytoskeleton,GO:0005856,cellular component,28,13,6.552e-02,4.292e-02,3.837e-02,7.341e-01,3.591e-02,5.700e-02,7.532e-02,2.508e-02,7.343e-02,2.173e-02,6.777e-02
TMOD1,11871,COP9 signalosome,GO:0008180,cellular component,28,2,1.904e-01,1.790e-01,1.790e-01,4.861e-01,1.830e-02,1.551e-01,2.338e-01,1.409e-01,2.274e-01,1.409e-01,2.274e-01
GSTT2,4642,extracellular exosome,GO:0070062,cellular component,4,24,6.670e-02,1.825e-01,4.564e-02,7.068e-01,1.144e-02,5.911e-02,7.527e-02,1.508e-01,2.210e-01,3.770e-02,5.524e-02
GSTT2,4642,cytoplasm,GO:0005737,cellular component,4,25,1.663e-01,2.291e-01,1.538e-01,5.138e-01,1.643e-02,1.369e-01,2.021e-01,2.174e-01,2.414e-01,1.236e-01,1.914e-01
GSTT2,4642,glutathione metabolic process,GO:0006749,biological process,4,10,1.708e-01,2.291e-01,1.593e-01,5.074e-01,1.558e-02,1.420e-01,2.054e-01,2.174e-01,2.414e-01,1.292e-01,1.964e-01
GSTT2,4642,glutathione transferase activity,GO:0004364,molecular function,4,4,2.541e-01,2.464e-01,2.464e-01,4.239e-01,1.069e-02,2.267e-01,2.847e-01,2.186e-01,2.779e-01,2.186e-01,2.779e-01
GSTT2B,33437,extracellular exosome,GO:0070062,cellular component,6,24,6.704e-02,1.824e-01,4.605e-02,7.055e-01,1.530e-02,5.720e-02,7.858e-02,1.606e-01,2.072e-01,3.572e-02,5.936e-02
GSTT2B,33437,nucleoplasm,GO:0005654,cellular component,6,13,9.787e-02,1.824e-01,8.155e-02,6.207e-01,6.272e-03,8.927e-02,1.073e-01,1.606e-01,2.072e-01,7.415e-02,8.969e-02
GSTT2B,33437,cytosol,GO:0005829,cellular component,6,19,1.063e-01,1.824e-01,9.121e-02,6.028e-01,8.602e-03,9.529e-02,1.187e-01,1.606e-01,2.072e-01,8.028e-02,1.036e-01
GSTT2B,33437,cytoplasm,GO:0005737,cellular component,6,25,1.755e-01,2.166e-01,1.636e-01,5.023e-01,2.258e-02,1.343e-01,2.293e-01,1.914e-01,2.451e-01,1.218e-01,2.197e-01
GSTT2B,33437,glutathione metabolic process,GO:0006749,biological process,6,10,1.894e-01,2.314e-01,1.790e-01,4.863e-01,1.386e-02,1.618e-01,2.217e-01,2.048e-01,2.614e-01,1.495e-01,2.142e-01
GSTT2B,33437,glutathione transferase activity,GO:0004364,molecular function,6,4,2.677e-01,2.609e-01,2.609e-01,4.119e-01,6.000e-03,2.511e-01,2.855e-01,2.443e-01,2.787e-01,2.443e-01,2.787e-01
NDUFB9,7704,mitochondrial respiratory chain complex I assembly,GO:0032981,biological process,8,5,5.370e-02,3.112e-02,1.347e-02,8.834e-01,1.563e-02,5.015e-02,5.751e-02,2.280e-02,4.247e-02,8.761e-03,2.072e-02
NDUFB9,7704,mitochondrion,GO:0005739,cellular component,8,14,5.370e-02,3.112e-02,1.986e-02,8.358e-01,1.084e-02,5.015e-02,5.751e-02,2.280e-02,4.247e-02,1.704e-02,2.315e-02
NDUFB9,7704,mitochondrial respiratory chain complex I,GO:0005747,cellular component,8,7,5.485e-02,3.133e-02,2.232e-02,8.177e-01,2.456e-02,5.212e-02,5.771e-02,2.266e-02,4.332e-02,1.559e-02,3.197e-02
NDUFB9,7704,protein binding,GO:0005515,molecular function,8,180,7.385e-02,5.447e-02,5.447e-02,6.810e-01,1.139e-02,6.351e-02,8.588e-02,4.511e-02,6.576e-02,4.511e-02,6.576e-02
PRDX6,16753,calcium-independent phospholipase A2 activity,GO:0047499,molecular function,21,2,5.370e-02,1.772e-01,2.053e-02,8.304e-01,6.500e-03,5.015e-02,5.751e-02,1.387e-01,2.265e-01,1.879e-02,2.244e-02
PRDX6,16753,identical protein binding,GO:0042802,molecular function,21,8,5.826e-02,1.772e-01,3.423e-02,7.490e-01,1.717e-02,5.021e-02,6.759e-02,1.387e-01,2.265e-01,2.591e-02,4.523e-02
PRDX6,16753,membrane,GO:0016020,cellular component,21,35,6.179e-02,1.772e-01,4.000e-02,7.259e-01,1.200e-02,5.396e-02,7.076e-02,1.387e-01,2.265e-01,3.278e-02,4.881e-02
PRDX6,16753,phospholipase A2 activity,GO:0004623,molecular function,21,5,6.623e-02,1.772e-01,4.519e-02,7.081e-01,8.513e-03,6.329e-02,6.931e-02,1.387e-01,2.265e-01,3.914e-02,5.218e-02
PRDX6,16753,extracellular exosome,GO:0070062,cellular component,21,24,7.454e-02,1.772e-01,5.496e-02,6.796e-01,1.902e-02,5.943e-02,9.349e-02,1.387e-01,2.265e-01,4.020e-02,7.514e-02
PRDX6,16753,extracellular space,GO:0005615,cellular component,21,23,8.285e-02,1.772e-01,6.290e-02,6.588e-01,3.281e-02,5.751e-02,1.193e-01,1.387e-01,2.265e-01,3.696e-02,1.070e-01
PRDX6,16753,cadherin binding,GO:0045296,molecular function,21,5,9.009e-02,1.772e-01,7.011e-02,6.414e-01,3.866e-02,5.770e-02,1.406e-01,1.387e-01,2.265e-01,3.810e-02,1.290e-01
PRDX6,16753,mitochondrion,GO:0005739,cellular component,21,14,9.717e-02,1.772e-01,8.072e-02,6.223e-01,1.234e-02,8.374e-02,1.128e-01,1.387e-01,2.265e-01,6.703e-02,9.721e-02
PRDX6,16753,ubiquitin protein ligase binding,GO:0031625,molecular function,21,8,9.903e-02,1.772e-01,8.215e-02,6.187e-01,2.085e-02,7.608e-02,1.289e-01,1.387e-01,2.265e-01,5.988e-02,1.127e-01
PRDX6,16753,cytosol,GO:0005829,cellular component,21,19,1.073e-01,1.772e-01,9.141e-02,6.022e-01,1.753e-02,8.597e-02,1.340e-01,1.387e-01,2.265e-01,7.015e-02,1.191e-01
PRDX6,16753,cellular oxidant detoxification,GO:0098869,biological process,21,4,1.138e-01,1.772e-01,9.748e-02,5.901e-01,3.256e-02,7.625e-02,1.699e-01,1.387e-01,2.265e-01,6.002e-02,1.583e-01
PRDX6,16753,perinuclear region of cytoplasm,GO:0048471,cellular component,21,3,1.205e-01,1.876e-01,1.064e-01,5.778e-01,3.295e-03,1.140e-01,1.274e-01,1.635e-01,2.152e-01,1.015e-01,1.116e-01
PRDX6,16753,cell redox homeostasis,GO:0045454,biological process,21,3,1.524e-01,1.946e-01,1.391e-01,5.298e-01,3.574e-02,9.771e-02,2.376e-01,1.487e-01,2.547e-01,8.455e-02,2.288e-01
PRDX6,16753,cytoplasm,GO:0005737,cellular component,21,25,1.643e-01,2.010e-01,1.523e-01,5.151e-01,2.427e-02,1.214e-01,2.224e-01,1.632e-01,2.477e-01,1.095e-01,2.118e-01
PRDX6,16753,nucleus,GO:0005634,cellular component,21,31,1.665e-01,2.053e-01,1.554e-01,5.125e-01,6.202e-03,1.535e-01,1.805e-01,1.946e-01,2.165e-01,1.433e-01,1.684e-01
