#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0044085	cellular component biogenesis	40	1201	0.37	2.61e-05	7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071150,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073902,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076301,7227.FBpp0076359,7227.FBpp0077537,7227.FBpp0079565,7227.FBpp0080405,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0082932,7227.FBpp0083860,7227.FBpp0083891,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0085480,7227.FBpp0085585,7227.FBpp0085619,7227.FBpp0086603,7227.FBpp0086895,7227.FBpp0086974,7227.FBpp0088529,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289513,7227.FBpp0289639	CG5941,RpL7A,Cp36,CG9344,LSm1,tsr,zip,R,Tcp-1zeta,ND-20,asf1,RpL10Ab,RpS17,Cp16,RpL14,Got2,me31B,cni,RpL34b,Rrp46,RpS5b,Caf1,Set,Pxt,Rpn9,Rab7,ligatin,CG1890,geminin,RpS18,PCNA,Rpn6,bic,ox,Zasp66,mRpS11,chic,His4,Eb1,Mapmodulin
GO:0006753	nucleoside phosphate metabolic process	18	305	0.62	3.79e-05	7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	Hex-A,Tal,cN-IIIB,ND-B18,ND-20,AdenoK,Ppat-Dpck,dUTPase,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0009141	nucleoside triphosphate metabolic process	13	157	0.77	4.29e-05	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,ND-B18,ND-20,dUTPase,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:1901360	organic cyclic compound metabolic process	50	1737	0.31	4.82e-05	7227.FBpp0070877,7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0072780,7227.FBpp0073777,7227.FBpp0073847,7227.FBpp0073949,7227.FBpp0075277,7227.FBpp0075629,7227.FBpp0075764,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078893,7227.FBpp0078996,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0080967,7227.FBpp0081317,7227.FBpp0081460,7227.FBpp0081725,7227.FBpp0081851,7227.FBpp0082511,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0087744,7227.FBpp0088015,7227.FBpp0088833,7227.FBpp0091154,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0110210,7227.FBpp0271901,7227.FBpp0289513,7227.FBpp0291497,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216,7227.FBpp0305543	RpL7A,Sptr,Hex-A,CG9344,LSm1,Tal,cN-IIIB,yellow-g,ND-B18,Ahcy13,ND-20,POLD,AdenoK,RpL10Ab,lark,Ppat-Dpck,Ubc6,DhpD,CG9547,x16,me31B,Cdk1,dUTPase,ND-B22,RPA2,Mcm2,Aats-trp,Rrp46,Ugt35b,Caf1,ND-23,Gfat2,geminin,PCNA,ox,wal,PPO2,U2A,mRpS11,His4,mt:ATPase8,mt:ND5,Dhfr,ND-B17.2,Eb1,PPO1,ND-15,ND-B14.5B,Acsl,Spn27A
GO:1901135	carbohydrate derivative metabolic process	27	653	0.46	4.97e-05	7227.FBpp0070333,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073847,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0078450,7227.FBpp0078795,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0081851,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	CG4406,Hex-A,Tal,cN-IIIB,ND-B18,Ahcy13,ND-20,AdenoK,Ppat-Dpck,CG11999,obst-E,CG9468,CG9466,CG9463,dUTPase,ND-B22,Ugt35b,ND-23,Gfat2,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0006119	oxidative phosphorylation	10	88	0.9	5.49e-05	7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	ND-B18,ND-20,ND-B22,ND-23,ox,wal,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0009167	purine ribonucleoside monophosphate metabolic process	13	162	0.75	5.49e-05	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,ND-B18,ND-20,AdenoK,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0006458	'de novo' protein folding	6	20	1.32	5.96e-05	7227.FBpp0070658,7227.FBpp0073902,7227.FBpp0079992,7227.FBpp0081401,7227.FBpp0083683,7227.FBpp0087764	Torsin,Tcp-1zeta,CG5525,Tcp-1eta,T-cp1,CG8258
GO:0019693	ribose phosphate metabolic process	16	259	0.64	7.49e-05	7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	Hex-A,Tal,ND-B18,ND-20,AdenoK,Ppat-Dpck,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0046034	ATP metabolic process	12	144	0.77	8.81e-05	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,ND-B18,ND-20,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	7	37	1.12	0.00010	7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	ND-B18,ND-20,ND-B22,ND-23,ND-B17.2,ND-15,ND-B14.5B
GO:0009117	nucleotide metabolic process	17	303	0.6	0.00011	7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	Hex-A,Tal,ND-B18,ND-20,AdenoK,Ppat-Dpck,dUTPase,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0022900	electron transport chain	11	124	0.8	0.00013	7227.FBpp0073777,7227.FBpp0073806,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	ND-B18,CG14407,ND-20,ND-B22,ND-23,ox,wal,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0009205	purine ribonucleoside triphosphate metabolic process	12	152	0.74	0.00014	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,ND-B18,ND-20,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0019637	organophosphate metabolic process	21	458	0.51	0.00014	7227.FBpp0070333,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0074812,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	CG4406,Hex-A,Tal,cN-IIIB,ND-B18,ND-20,CG18135,AdenoK,Ppat-Dpck,dUTPase,ND-B22,ND-23,Gfat2,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0009150	purine ribonucleotide metabolic process	15	247	0.63	0.00016	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076826,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	Hex-A,ND-B18,ND-20,AdenoK,Ppat-Dpck,ND-B22,ND-23,ox,wal,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0042773	ATP synthesis coupled electron transport	9	82	0.89	0.00018	7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	ND-B18,ND-20,ND-B22,ND-23,ox,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0055114	oxidation-reduction process	26	694	0.42	0.00030	7227.FBpp0070963,7227.FBpp0071184,7227.FBpp0072050,7227.FBpp0073777,7227.FBpp0073806,7227.FBpp0073949,7227.FBpp0074425,7227.FBpp0078893,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0082932,7227.FBpp0085611,7227.FBpp0085821,7227.FBpp0086628,7227.FBpp0086769,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0087406,7227.FBpp0087744,7227.FBpp0088126,7227.FBpp0100182,7227.FBpp0110210,7227.FBpp0271901,7227.FBpp0291497,7227.FBpp0297500,7227.FBpp0302939	CG4586,Sptr,Tal,ND-B18,CG14407,ND-20,CG7322,CG9547,ND-B22,ND-23,Pxt,CG11200,CG15093,CG10131,CG6543,ox,wal,CG12896,PPO2,Cyp9b2,mt:ND5,Dhfr,ND-B17.2,PPO1,ND-15,ND-B14.5B
GO:0034622	cellular protein-containing complex assembly	20	454	0.49	0.00038	7227.FBpp0070832,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0076207,7227.FBpp0079565,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0083860,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0086603,7227.FBpp0086974,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289639	CG5941,LSm1,tsr,zip,ND-20,asf1,RpS17,me31B,RpS5b,Caf1,Set,Rpn9,ligatin,CG1890,Rpn6,ox,mRpS11,chic,His4,Mapmodulin
GO:0046483	heterocycle metabolic process	45	1632	0.29	0.00038	7227.FBpp0070877,7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073847,7227.FBpp0073949,7227.FBpp0075277,7227.FBpp0075629,7227.FBpp0075764,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078893,7227.FBpp0078996,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0080967,7227.FBpp0081317,7227.FBpp0081460,7227.FBpp0081725,7227.FBpp0081851,7227.FBpp0082511,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0088015,7227.FBpp0088833,7227.FBpp0091154,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0110210,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	RpL7A,Sptr,Hex-A,CG9344,LSm1,Tal,cN-IIIB,ND-B18,Ahcy13,ND-20,POLD,AdenoK,RpL10Ab,lark,Ppat-Dpck,Ubc6,DhpD,CG9547,x16,me31B,Cdk1,dUTPase,ND-B22,RPA2,Mcm2,Aats-trp,Rrp46,Ugt35b,Caf1,ND-23,Gfat2,geminin,PCNA,ox,wal,U2A,mRpS11,His4,mt:ATPase8,mt:ND5,Dhfr,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0030707	ovarian follicle cell development	16	306	0.57	0.00040	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619	Rala,Cp36,tsr,zip,R,Cp16,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA
GO:0019538	protein metabolic process	54	2158	0.25	0.00058	7227.FBpp0070333,7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071587,7227.FBpp0071844,7227.FBpp0071993,7227.FBpp0072312,7227.FBpp0072801,7227.FBpp0072957,7227.FBpp0073844,7227.FBpp0074017,7227.FBpp0075690,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076359,7227.FBpp0077141,7227.FBpp0077142,7227.FBpp0077885,7227.FBpp0078371,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0079139,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346,7227.FBpp0079606,7227.FBpp0079641,7227.FBpp0080490,7227.FBpp0081380,7227.FBpp0081460,7227.FBpp0081527,7227.FBpp0081780,7227.FBpp0081899,7227.FBpp0082062,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0083673,7227.FBpp0083860,7227.FBpp0083962,7227.FBpp0084666,7227.FBpp0084779,7227.FBpp0084959,7227.FBpp0085585,7227.FBpp0085703,7227.FBpp0086603,7227.FBpp0088833,7227.FBpp0110481,7227.FBpp0291653,7227.FBpp0300615,7227.FBpp0301731,7227.FBpp0302051,7227.FBpp0305141	CG4406,CG5941,RpL7A,CG10306,CG2852,mRpL43,RpL19,RpL8,RpL28,RpL37a,Cyp1,vih,RpL10Ab,RpS17,RpL14,mRpL27,RpL27A,mRpL15,Madm,CG11999,Ubc6,Rpn11,CG11070,CG18585,CG9468,CG9466,CG9463,RpS27A,Cdk1,Prosbeta4,mRpS18A,Aats-trp,RpL34b,Art1,CG14715,Prosalpha2,RpS5b,Caf1,Dph5,Rpn9,mRpS24,Gfat2,ligatin,RpL32,RpS18,FK506-bp2,Rpn6,mRpS11,CG40045,RpL30,RpS3A,lwr,Vps28,Rpn8
GO:1901575	organic substance catabolic process	26	735	0.4	0.00069	7227.FBpp0070963,7227.FBpp0071296,7227.FBpp0071553,7227.FBpp0072168,7227.FBpp0073847,7227.FBpp0074812,7227.FBpp0075690,7227.FBpp0076771,7227.FBpp0077537,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078664,7227.FBpp0078893,7227.FBpp0078927,7227.FBpp0079746,7227.FBpp0080490,7227.FBpp0081725,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0086769,7227.FBpp0087186,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	CG4586,Hex-A,LSm1,cN-IIIB,Ahcy13,CG18135,vih,CG10467,Got2,CG11999,Ubc6,DhpD,Rpn11,CG9547,CG11070,dUTPase,Prosbeta4,Rrp46,Prosalpha2,Rpn9,Rpn6,CG6543,wal,CG40045,Vps28,Rpn8
GO:0042775	mitochondrial ATP synthesis coupled electron transport	8	78	0.86	0.00080	7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	ND-B18,ND-20,ND-B22,ND-23,ox,ND-B17.2,ND-15,ND-B14.5B
GO:0009792	embryo development ending in birth or egg hatching	12	190	0.65	0.00082	7227.FBpp0070558,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073652,7227.FBpp0076555,7227.FBpp0080146,7227.FBpp0086895,7227.FBpp0087186,7227.FBpp0089196,7227.FBpp0289513,7227.FBpp0301731,7227.FBpp0302051	Rala,zip,R,Yp3,lark,Arpc1,bic,wal,chic,Eb1,lwr,Vps28
GO:0006091	generation of precursor metabolites and energy	13	223	0.61	0.00083	7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0073777,7227.FBpp0073806,7227.FBpp0073949,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,Tal,ND-B18,CG14407,ND-20,ND-B22,ND-23,ox,wal,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0022607	cellular component assembly	32	1035	0.34	0.00094	7227.FBpp0070832,7227.FBpp0071150,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073902,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0076207,7227.FBpp0076301,7227.FBpp0077537,7227.FBpp0079565,7227.FBpp0080405,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0082932,7227.FBpp0083860,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086603,7227.FBpp0086895,7227.FBpp0086974,7227.FBpp0088529,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289513,7227.FBpp0289639	CG5941,Cp36,LSm1,tsr,zip,R,Tcp-1zeta,ND-20,asf1,RpS17,Cp16,Got2,me31B,cni,RpS5b,Caf1,Set,Pxt,Rpn9,ligatin,CG1890,geminin,PCNA,Rpn6,bic,ox,Zasp66,mRpS11,chic,His4,Eb1,Mapmodulin
GO:0006139	nucleobase-containing compound metabolic process	42	1559	0.28	0.0011	7227.FBpp0070877,7227.FBpp0071296,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073847,7227.FBpp0073949,7227.FBpp0075277,7227.FBpp0075629,7227.FBpp0075764,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078996,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0080967,7227.FBpp0081317,7227.FBpp0081460,7227.FBpp0081725,7227.FBpp0081851,7227.FBpp0082511,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0088015,7227.FBpp0088833,7227.FBpp0091154,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	RpL7A,Hex-A,CG9344,LSm1,Tal,cN-IIIB,ND-B18,Ahcy13,ND-20,POLD,AdenoK,RpL10Ab,lark,Ppat-Dpck,Ubc6,DhpD,x16,me31B,Cdk1,dUTPase,ND-B22,RPA2,Mcm2,Aats-trp,Rrp46,Ugt35b,Caf1,ND-23,Gfat2,geminin,PCNA,ox,wal,U2A,mRpS11,His4,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0010467	gene expression	34	1160	0.31	0.0014	7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0071587,7227.FBpp0071993,7227.FBpp0072312,7227.FBpp0072801,7227.FBpp0072957,7227.FBpp0073844,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076359,7227.FBpp0076555,7227.FBpp0077141,7227.FBpp0077142,7227.FBpp0077885,7227.FBpp0078996,7227.FBpp0079606,7227.FBpp0081380,7227.FBpp0081460,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0083962,7227.FBpp0084779,7227.FBpp0084959,7227.FBpp0085585,7227.FBpp0088015,7227.FBpp0088833,7227.FBpp0091154,7227.FBpp0291653,7227.FBpp0300615	CG5941,RpL7A,CG9344,LSm1,CG10306,mRpL43,RpL19,RpL8,RpL28,RpL37a,RpL10Ab,RpS17,RpL14,lark,mRpL27,RpL27A,mRpL15,x16,RpS27A,mRpS18A,Aats-trp,RpL34b,Rrp46,RpS5b,Caf1,mRpS24,ligatin,RpL32,RpS18,U2A,mRpS11,His4,RpL30,RpS3A
GO:0044248	cellular catabolic process	25	727	0.38	0.0014	7227.FBpp0070963,7227.FBpp0071296,7227.FBpp0071553,7227.FBpp0072168,7227.FBpp0073847,7227.FBpp0074812,7227.FBpp0075690,7227.FBpp0077537,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078664,7227.FBpp0078893,7227.FBpp0078927,7227.FBpp0079746,7227.FBpp0080490,7227.FBpp0081725,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0086769,7227.FBpp0087186,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	CG4586,Hex-A,LSm1,cN-IIIB,Ahcy13,CG18135,vih,Got2,CG11999,Ubc6,DhpD,Rpn11,CG9547,CG11070,dUTPase,Prosbeta4,Rrp46,Prosalpha2,Rpn9,Rpn6,CG6543,wal,CG40045,Vps28,Rpn8
GO:0051186	cofactor metabolic process	13	238	0.58	0.0014	7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072341,7227.FBpp0073847,7227.FBpp0076826,7227.FBpp0082476,7227.FBpp0082932,7227.FBpp0085855,7227.FBpp0088926,7227.FBpp0110210,7227.FBpp0289447,7227.FBpp0305216	Sptr,Hex-A,Tal,GstE12,Ahcy13,Ppat-Dpck,smp-30,Pxt,GstE6,Sam-S,Dhfr,GstT3,Acsl
GO:0022613	ribonucleoprotein complex biogenesis	14	287	0.54	0.0023	7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076359,7227.FBpp0079565,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0082465,7227.FBpp0084779,7227.FBpp0085585,7227.FBpp0088833	CG5941,RpL7A,CG9344,LSm1,RpL10Ab,RpS17,RpL14,me31B,RpL34b,Rrp46,RpS5b,ligatin,RpS18,mRpS11
GO:0043933	protein-containing complex subunit organization	21	584	0.4	0.0030	7227.FBpp0070832,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0076207,7227.FBpp0079565,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0083860,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0086603,7227.FBpp0086974,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289639,7227.FBpp0302051	CG5941,LSm1,tsr,zip,ND-20,asf1,RpS17,me31B,RpS5b,Caf1,Set,Rpn9,ligatin,CG1890,Rpn6,ox,mRpS11,chic,His4,Mapmodulin,Vps28
GO:1901565	organonitrogen compound catabolic process	18	458	0.44	0.0032	7227.FBpp0072168,7227.FBpp0073847,7227.FBpp0075690,7227.FBpp0077537,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078625,7227.FBpp0078664,7227.FBpp0078893,7227.FBpp0078927,7227.FBpp0079746,7227.FBpp0080490,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	cN-IIIB,Ahcy13,vih,Got2,CG11999,Ubc6,DhpD,Rpn11,CG9547,CG11070,dUTPase,Prosbeta4,Prosalpha2,Rpn9,Rpn6,CG40045,Vps28,Rpn8
